x,y,confidence,frame,joint
0.0,0.0,0.12385871,327,right_ear
1096.5817,435.3123,0.9783418,327,left_shoulder
855.6191,434.39008,0.8677229,327,right_shoulder
1115.6653,706.2213,0.9565451,327,left_elbow
850.70844,681.69,0.5898948,327,right_elbow
1056.832,950.35254,0.90913343,327,left_wrist
826.3861,893.9222,0.51716006,327,right_wrist
1001.1447,944.06915,0.89390194,327,left_hip
833.9228,931.726,0.7512672,327,right_hip
0.0,0.0,0.17402576,327,left_knee
0.0,0.0,0.07590289,327,right_knee
0.0,0.0,0.02138212,327,left_ankle
0.0,0.0,0.013134869,327,right_ankle
875.0739,264.67743,0.88517326,328,nose
903.6693,231.35385,0.8843887,328,left_eye
0.0,0.0,0.4910267,328,right_eye
997.5815,236.94342,0.8675002,328,left_ear
0.0,0.0,0.12140607,328,right_ear
1092.112,435.01788,0.9792157,328,left_shoulder
857.45624,433.0005,0.8695908,328,right_shoulder
1107.6702,707.6459,0.958829,328,left_elbow
851.95074,680.5963,0.5969889,328,right_elbow
1044.9742,951.3501,0.91345143,328,left_wrist
828.7147,892.5969,0.526391,328,right_wrist
994.3168,940.6732,0.89808,328,left_hip
831.8978,927.1727,0.7579554,328,right_hip
0.0,0.0,0.1802026,328,left_knee
0.0,0.0,0.0781488,328,right_knee
0.0,0.0,0.022152092,328,left_ankle
0.0,0.0,0.0135420505,328,right_ankle
872.41486,265.17526,0.8767695,329,nose
900.9245,231.83853,0.87890524,329,left_eye
0.0,0.0,0.46673688,329,right_eye
995.8984,237.7586,0.8652814,329,left_ear
0.0,0.0,0.11106626,329,right_ear
1088.2292,434.79684,0.97736496,329,left_shoulder
859.39233,432.4217,0.85766184,329,right_shoulder
1098.8156,709.808,0.9568571,329,left_elbow
852.15106,680.5577,0.5761534,329,right_elbow
1032.7366,950.274,0.90970945,329,left_wrist
822.49774,890.67773,0.50704104,329,right_wrist
991.80597,944.4004,0.89330477,329,left_hip
832.6903,930.7837,0.746782,329,right_hip
0.0,0.0,0.17622897,329,left_knee
0.0,0.0,0.07537053,329,right_knee
0.0,0.0,0.021660354,329,left_ankle
0.0,0.0,0.013162581,329,right_ankle
869.6624,265.27386,0.87801313,330,nose
898.3347,232.02892,0.8794181,330,left_eye
0.0,0.0,0.46814668,330,right_eye
993.8108,237.4573,0.8641509,330,left_ear
0.0,0.0,0.11070294,330,right_ear
1083.8234,434.18436,0.9769298,330,left_shoulder
860.5903,431.15103,0.8577076,330,right_shoulder
1087.3275,711.6546,0.9568914,330,left_elbow
856.2451,681.03644,0.5803348,330,right_elbow
1013.6128,940.6421,0.9128445,330,left_wrist
821.18176,887.0122,0.5173924,330,right_wrist
990.99756,939.0491,0.89086807,330,left_hip
834.65173,925.3243,0.7443275,330,right_hip
0.0,0.0,0.17817686,330,left_knee
0.0,0.0,0.07681503,330,right_knee
0.0,0.0,0.02238113,330,left_ankle
0.0,0.0,0.013647282,330,right_ankle
867.0647,265.76688,0.88501495,331,nose
895.9728,232.66415,0.88478327,331,left_eye
0.0,0.0,0.47853655,331,right_eye
990.9764,237.5414,0.8649638,331,left_ear
0.0,0.0,0.11100657,331,right_ear
1076.5148,430.99283,0.9778578,331,left_shoulder
862.1605,429.59793,0.8637089,331,right_shoulder
1075.4095,707.499,0.96063566,331,left_elbow
859.2354,680.6252,0.6038358,331,right_elbow
993.2104,940.3746,0.92226696,331,left_wrist
822.6823,889.36163,0.549155,331,right_wrist
989.4029,936.00476,0.89872175,331,left_hip
837.34906,922.5015,0.76124305,331,right_hip
0.0,0.0,0.18662922,331,left_knee
0.0,0.0,0.08070415,331,right_knee
0.0,0.0,0.02318279,331,left_ankle
0.0,0.0,0.014090369,331,right_ankle
864.50195,264.88824,0.8754,332,nose
893.109,232.29323,0.876777,332,left_eye
0.0,0.0,0.4494587,332,right_eye
987.93335,238.01573,0.8625282,332,left_ear
0.0,0.0,0.10358509,332,right_ear
1072.0594,430.12366,0.9773728,332,left_shoulder
863.3873,429.35608,0.8562977,332,right_shoulder
1063.5192,701.9813,0.96209663,332,left_elbow
861.28033,677.4115,0.59859604,332,right_elbow
977.19965,933.4014,0.9256863,332,left_wrist
816.87823,880.78143,0.5508065,332,right_wrist
987.74066,935.3178,0.9020869,332,left_hip
837.97943,921.9536,0.76444566,332,right_hip
0.0,0.0,0.19201009,332,left_knee
0.0,0.0,0.0816349,332,right_knee
0.0,0.0,0.023921542,332,left_ankle
0.0,0.0,0.014348112,332,right_ankle
861.0323,264.12158,0.8968795,333,nose
889.0577,230.5708,0.90273196,333,left_eye
853.05707,238.72041,0.5041764,333,right_eye
985.4716,234.58838,0.8946361,333,left_ear
0.0,0.0,0.12478401,333,right_ear
1068.3884,427.3974,0.98627704,333,left_shoulder
866.61346,429.55508,0.8952556,333,right_shoulder
1058.7017,694.9117,0.9708546,333,left_elbow
860.3928,674.47424,0.6084019,333,right_elbow
954.26135,928.7999,0.90188897,333,left_wrist
0.0,0.0,0.44542637,333,right_wrist
985.0897,921.891,0.92011356,333,left_hip
840.5884,909.17584,0.78695375,333,right_hip
0.0,0.0,0.15772603,333,left_knee
0.0,0.0,0.061814744,333,right_knee
0.0,0.0,0.015657518,333,left_ankle
0.0,0.0,0.009242235,333,right_ankle
858.23846,263.2404,0.89217657,334,nose
887.0805,230.08754,0.90002215,334,left_eye
0.0,0.0,0.4931034,334,right_eye
983.2072,236.30891,0.8950285,334,left_ear
0.0,0.0,0.12303109,334,right_ear
1063.3173,425.70483,0.9856058,334,left_shoulder
866.3066,429.2665,0.8901639,334,right_shoulder
1049.2749,690.2292,0.9690944,334,left_elbow
863.5577,675.20874,0.5898253,334,right_elbow
927.2326,916.6648,0.89717233,334,left_wrist
0.0,0.0,0.4257117,334,right_wrist
980.2467,922.6353,0.9137005,334,left_hip
838.69525,909.943,0.77259487,334,right_hip
0.0,0.0,0.15224491,334,left_knee
0.0,0.0,0.059164166,334,right_knee
0.0,0.0,0.015241805,334,left_ankle
0.0,0.0,0.008973361,334,right_ankle
854.86456,262.8743,0.9058241,335,nose
884.3204,229.69054,0.911345,335,left_eye
848.3799,237.14548,0.5262281,335,right_eye
981.1945,236.98045,0.89735335,335,left_ear
0.0,0.0,0.12591882,335,right_ear
1055.6521,422.08255,0.9849814,335,left_shoulder
870.2232,428.33597,0.8925024,335,right_shoulder
1037.9875,683.5434,0.9693541,335,left_elbow
864.4071,677.58734,0.6019768,335,right_elbow
887.43164,900.7755,0.90496963,335,left_wrist
0.0,0.0,0.4468145,335,right_wrist
979.5603,923.90826,0.9094189,335,left_hip
842.55066,912.7129,0.7688597,335,right_hip
0.0,0.0,0.14676233,335,left_knee
0.0,0.0,0.058178008,335,right_knee
0.0,0.0,0.014480779,335,left_ankle
0.0,0.0,0.008651679,335,right_ankle
852.0987,262.92264,0.9272112,336,nose
881.6426,229.9124,0.9268315,336,left_eye
846.2471,236.78366,0.57826924,336,right_eye
979.08405,237.74199,0.90292376,336,left_ear
0.0,0.0,0.13516206,336,right_ear
1049.0526,423.67194,0.987523,336,left_shoulder
871.5852,429.00137,0.9108529,336,right_shoulder
1023.40045,684.55774,0.9763085,336,left_elbow
856.8749,677.11383,0.666053,336,right_elbow
853.7501,894.0994,0.929958,336,left_wrist
791.47687,903.9412,0.53464043,336,right_wrist
974.78723,930.3348,0.9217716,336,left_hip
838.93066,919.2724,0.7993527,336,right_hip
0.0,0.0,0.15367182,336,left_knee
0.0,0.0,0.0622585,336,right_knee
0.0,0.0,0.014322483,336,left_ankle
0.0,0.0,0.008576163,336,right_ankle
849.7363,263.09244,0.9041336,337,nose
879.21906,229.7495,0.9094736,337,left_eye
844.38574,236.88219,0.50278664,337,right_eye
976.02673,238.08899,0.8981858,337,left_ear
0.0,0.0,0.11915314,337,right_ear
1042.5294,422.21466,0.98555356,337,left_shoulder
870.32526,429.78342,0.8929016,337,right_shoulder
1001.27234,674.04913,0.97417724,337,left_elbow
863.5728,673.1898,0.6171469,337,right_elbow
825.4558,867.5486,0.92182356,337,left_wrist
0.0,0.0,0.48558775,337,right_wrist
973.1946,924.6394,0.9207184,337,left_hip
839.1924,915.2494,0.790348,337,right_hip
0.0,0.0,0.15722449,337,left_knee
0.0,0.0,0.061601467,337,right_knee
0.0,0.0,0.014732621,337,left_ankle
0.0,0.0,0.008678484,337,right_ankle
846.8256,263.3963,0.9022237,338,nose
876.6244,229.41078,0.9089523,338,left_eye
0.0,0.0,0.49153897,338,right_eye
974.296,237.3165,0.9005867,338,left_ear
0.0,0.0,0.11506545,338,right_ear
1040.7466,419.73535,0.9854482,338,left_shoulder
864.52606,433.24905,0.8928957,338,right_shoulder
988.01465,660.079,0.97532,338,left_elbow
856.91125,672.81226,0.617468,338,right_elbow
793.3517,839.5164,0.9272179,338,left_wrist
0.0,0.0,0.4947622,338,right_wrist
974.4648,920.2947,0.92696863,338,left_hip
835.72217,913.5718,0.80335474,338,right_hip
0.0,0.0,0.16517365,338,left_knee
0.0,0.0,0.064262666,338,right_knee
0.0,0.0,0.014928429,338,left_ankle
0.0,0.0,0.008736522,338,right_ankle
845.62537,263.45453,0.9110374,339,nose
874.4898,229.22928,0.9123898,339,left_eye
840.514,236.613,0.52500033,339,right_eye
971.3445,237.54703,0.8964566,339,left_ear
0.0,0.0,0.12750009,339,right_ear
1036.8834,418.54846,0.9825033,339,left_shoulder
865.7731,427.7763,0.8949579,339,right_shoulder
967.97534,658.4049,0.9709246,339,left_elbow
853.3843,660.1063,0.645069,339,right_elbow
755.0624,818.97546,0.933038,339,left_wrist
746.5283,839.5104,0.5717113,339,right_wrist
966.58234,922.1688,0.9157047,339,left_hip
827.92804,914.3136,0.7997862,339,right_hip
0.0,0.0,0.17658062,339,left_knee
0.0,0.0,0.07742016,339,right_knee
0.0,0.0,0.01780468,339,left_ankle
0.0,0.0,0.010988513,339,right_ankle
843.1315,263.98297,0.93074375,340,nose
872.8935,229.70718,0.92845255,340,left_eye
837.428,236.6305,0.5923534,340,right_eye
969.28235,238.43683,0.90723985,340,left_ear
0.0,0.0,0.15438548,340,right_ear
1035.1189,417.95786,0.98558414,340,left_shoulder
857.7005,434.89246,0.9184809,340,right_shoulder
951.634,648.80975,0.9742235,340,left_elbow
841.2336,669.90106,0.6893679,340,right_elbow
727.8203,794.58405,0.9403883,340,left_wrist
714.4462,817.1487,0.6191226,340,right_wrist
967.96405,915.70514,0.9224354,340,left_hip
822.8625,910.5715,0.81921834,340,right_hip
0.0,0.0,0.18639891,340,left_knee
0.0,0.0,0.08402121,340,right_knee
0.0,0.0,0.018365975,340,left_ankle
0.0,0.0,0.011459643,340,right_ankle
841.57654,264.07346,0.9122033,341,nose
871.86346,230.75443,0.9116365,341,left_eye
835.8349,237.05246,0.51995903,341,right_eye
966.99115,237.06294,0.9000245,341,left_ear
0.0,0.0,0.13847536,341,right_ear
1031.134,417.73007,0.9832761,341,left_shoulder
858.01337,434.9212,0.9175448,341,right_shoulder
928.37695,646.5348,0.9725592,341,left_elbow
833.82367,663.479,0.67667943,341,right_elbow
683.3908,771.8844,0.93665636,341,left_wrist
690.1058,797.096,0.5903847,341,right_wrist
971.77954,912.11426,0.9283749,341,left_hip
830.06036,905.34064,0.8303288,341,right_hip
0.0,0.0,0.17841941,341,left_knee
0.0,0.0,0.079145454,341,right_knee
0.0,0.0,0.015234215,341,left_ankle
0.0,0.0,0.009739139,341,right_ankle
840.32666,263.76663,0.9109966,342,nose
870.20746,230.15634,0.90772176,342,left_eye
834.2045,236.92053,0.5372541,342,right_eye
963.62256,238.67555,0.8903333,342,left_ear
0.0,0.0,0.15103896,342,right_ear
1026.926,415.36066,0.97784483,342,left_shoulder
850.6835,432.9282,0.91319585,342,right_shoulder
903.73737,644.0321,0.96255225,342,left_elbow
818.2599,660.98676,0.6729255,342,right_elbow
654.9034,749.0405,0.9272959,342,left_wrist
658.818,772.81445,0.61492026,342,right_wrist
966.44476,915.14233,0.9039201,342,left_hip
821.5677,909.34204,0.8022678,342,right_hip
0.0,0.0,0.1757972,342,left_knee
0.0,0.0,0.08641993,342,right_knee
0.0,0.0,0.017708573,342,left_ankle
0.0,0.0,0.011898815,342,right_ankle
838.42145,264.34827,0.90318716,343,nose
867.68005,230.76773,0.90137273,343,left_eye
832.4775,237.65053,0.50242966,343,right_eye
961.3035,238.49496,0.88978636,343,left_ear
0.0,0.0,0.13778163,343,right_ear
1023.1723,416.23373,0.9778976,343,left_shoulder
847.94257,430.37076,0.91049695,343,right_shoulder
882.0971,635.2954,0.9658613,343,left_elbow
808.1831,646.41327,0.67471135,343,right_elbow
630.3433,730.7165,0.93220437,343,left_wrist
641.72723,745.5313,0.62238413,343,right_wrist
965.617,912.20123,0.91380215,343,left_hip
819.11115,905.19385,0.8165714,343,right_hip
0.0,0.0,0.18845664,343,left_knee
0.0,0.0,0.090834476,343,right_knee
0.0,0.0,0.018673006,343,left_ankle
0.0,0.0,0.012404903,343,right_ankle
836.3861,264.92386,0.9062675,344,nose
865.07336,231.29659,0.9045797,344,left_eye
830.7765,238.3704,0.5040562,344,right_eye
959.11285,238.202,0.8908483,344,left_ear
0.0,0.0,0.13419072,344,right_ear
1019.9478,414.71927,0.97719836,344,left_shoulder
847.4824,428.26895,0.90925336,344,right_shoulder
863.4253,626.6471,0.96596557,344,left_elbow
793.9779,636.75366,0.67521155,344,right_elbow
606.0063,713.3682,0.9328911,344,left_wrist
613.0527,724.4967,0.62835824,344,right_wrist
963.872,915.83154,0.9104048,344,left_hip
817.2017,908.1709,0.81162,344,right_hip
0.0,0.0,0.1843874,344,left_knee
0.0,0.0,0.088644646,344,right_knee
0.0,0.0,0.018046875,344,left_ankle
0.0,0.0,0.011978727,344,right_ankle
833.14514,264.5094,0.921248,345,nose
861.57825,231.51926,0.9237924,345,left_eye
829.607,238.06993,0.51876605,345,right_eye
957.03394,237.9971,0.91224426,345,left_ear
0.0,0.0,0.13481039,345,right_ear
1016.69824,415.4385,0.9846742,345,left_shoulder
857.43365,427.92654,0.91888976,345,right_shoulder
855.5993,616.9809,0.97393215,345,left_elbow
784.3261,626.9683,0.6578455,345,right_elbow
580.5862,695.71735,0.93445486,345,left_wrist
605.32806,709.2268,0.57721275,345,right_wrist
967.03754,925.7829,0.9137164,345,left_hip
830.2271,915.737,0.79749215,345,right_hip
0.0,0.0,0.1589737,345,left_knee
0.0,0.0,0.06744924,345,right_knee
0.0,0.0,0.0125851035,345,left_ankle
0.0,0.0,0.007945417,345,right_ankle
829.7075,266.90912,0.96552235,346,nose
860.54175,232.86841,0.9546636,346,left_eye
824.39777,238.3244,0.75804913,346,right_eye
956.41187,239.24149,0.91172355,346,left_ear
0.0,0.0,0.23392367,346,right_ear
1003.6712,404.59033,0.9839409,346,left_shoulder
852.6369,434.77945,0.9628937,346,right_shoulder
885.5027,607.01953,0.9678974,346,left_elbow
791.4489,667.98663,0.82503927,346,right_elbow
648.77,638.06616,0.9457962,346,left_wrist
579.51935,710.91614,0.7779624,346,right_wrist
947.60504,921.42444,0.916603,346,left_hip
817.1521,919.91895,0.86173487,346,right_hip
0.0,0.0,0.18845813,346,left_knee
0.0,0.0,0.11461899,346,right_knee
0.0,0.0,0.01712212,346,left_ankle
0.0,0.0,0.01302695,346,right_ankle
827.0627,268.04385,0.96281826,347,nose
856.06354,233.53693,0.95212245,347,left_eye
823.00366,241.03505,0.72500646,347,right_eye
954.1315,237.71594,0.90883017,347,left_ear
0.0,0.0,0.2027264,347,right_ear
994.60474,397.66443,0.98324597,347,left_shoulder
858.02936,430.67056,0.9591379,347,right_shoulder
841.03326,604.682,0.9718917,347,left_elbow
779.5549,665.20026,0.82533604,347,right_elbow
608.2614,652.90533,0.9511979,347,left_wrist
573.8403,706.97485,0.7875963,347,right_wrist
945.7399,918.9699,0.92571497,347,left_hip
819.58636,920.4419,0.8712876,347,right_hip
0.0,0.0,0.19784153,347,left_knee
0.0,0.0,0.11606258,347,right_knee
0.0,0.0,0.01713552,347,left_ankle
0.0,0.0,0.012634149,347,right_ankle
813.481,270.03537,0.8931687,348,nose
837.20197,234.97375,0.89697623,348,left_eye
0.0,0.0,0.4132759,348,right_eye
935.7926,234.60718,0.8962037,348,left_ear
0.0,0.0,0.10154204,348,right_ear
976.94366,406.43518,0.9747259,348,left_shoulder
864.78406,417.34286,0.8964024,348,right_shoulder
753.3152,583.3264,0.96855795,348,left_elbow
743.00867,591.1258,0.6558597,348,right_elbow
502.1904,626.5282,0.9351253,348,left_wrist
525.1928,620.7786,0.6266554,348,right_wrist
939.8273,920.8471,0.90083337,348,left_hip
831.315,913.2234,0.7901545,348,right_hip
0.0,0.0,0.1797761,348,left_knee
0.0,0.0,0.08238369,348,right_knee
0.0,0.0,0.016433371,348,left_ankle
0.0,0.0,0.0106339175,348,right_ankle
810.71814,267.89874,0.8897258,349,nose
834.5459,233.93298,0.88712275,349,left_eye
0.0,0.0,0.39371684,349,right_eye
933.0789,234.37756,0.8672686,349,left_ear
0.0,0.0,0.090607405,349,right_ear
972.8077,407.69662,0.96579325,349,left_shoulder
871.7324,414.74203,0.88963467,349,right_shoulder
748.0746,584.2009,0.962519,349,left_elbow
741.26514,580.981,0.6723225,349,right_elbow
489.8334,626.62946,0.94196385,349,left_wrist
511.57782,621.10126,0.68711805,349,right_wrist
933.10675,919.2431,0.8903758,349,left_hip
829.4869,908.2749,0.7877059,349,right_hip
0.0,0.0,0.1722688,349,left_knee
0.0,0.0,0.08579556,349,right_knee
0.0,0.0,0.015515304,349,left_ankle
0.0,0.0,0.010696179,349,right_ankle
808.77704,270.08893,0.8928074,350,nose
830.9369,234.69415,0.90008754,350,left_eye
0.0,0.0,0.3859253,350,right_eye
930.3118,231.53654,0.90551984,350,left_ear
0.0,0.0,0.0942497,350,right_ear
964.61725,404.99243,0.9779849,350,left_shoulder
880.3574,416.0175,0.8925551,350,right_shoulder
738.8727,571.4654,0.97356874,350,left_elbow
739.7989,584.1358,0.64642054,350,right_elbow
481.51376,622.27094,0.9442259,350,left_wrist
514.0862,615.3493,0.6309706,350,right_wrist
931.83307,920.7755,0.91066015,350,left_hip
842.50214,911.66534,0.7958931,350,right_hip
0.0,0.0,0.16627367,350,left_knee
0.0,0.0,0.07068738,350,right_knee
0.0,0.0,0.012559453,350,left_ankle
0.0,0.0,0.007899911,350,right_ankle
806.7746,267.91702,0.86109406,351,nose
829.0851,233.42885,0.86485034,351,left_eye
0.0,0.0,0.3216049,351,right_eye
927.47687,232.86539,0.860246,351,left_ear
0.0,0.0,0.07701232,351,right_ear
958.7197,405.91205,0.9593132,351,left_shoulder
888.2459,412.99332,0.86349744,351,right_shoulder
732.6069,574.968,0.95807636,351,left_elbow
749.24286,575.51855,0.6242722,351,right_elbow
475.71487,618.392,0.93559295,351,left_wrist
510.1028,613.6273,0.6519806,351,right_wrist
925.2404,921.40216,0.87328,351,left_hip
843.767,910.95593,0.754278,351,right_hip
0.0,0.0,0.16114797,351,left_knee
0.0,0.0,0.07811113,351,right_knee
0.0,0.0,0.014706915,351,left_ankle
0.0,0.0,0.010004207,351,right_ankle
804.8141,268.77255,0.86537236,352,nose
826.4169,233.83653,0.86818206,352,left_eye
0.0,0.0,0.32885024,352,right_eye
924.5656,232.3483,0.86228293,352,left_ear
0.0,0.0,0.07931594,352,right_ear
950.6653,405.21362,0.9597211,352,left_shoulder
889.02484,413.90097,0.8684566,352,right_shoulder
715.78204,569.90173,0.9581266,352,left_elbow
737.338,574.87897,0.6296615,352,right_elbow
468.54108,613.477,0.93463707,352,left_wrist
496.90686,611.5075,0.65377694,352,right_wrist
921.1163,918.3759,0.87458795,352,left_hip
846.30414,909.3602,0.7579564,352,right_hip
0.0,0.0,0.16323969,352,left_knee
0.0,0.0,0.07943732,352,right_knee
0.0,0.0,0.014740409,352,left_ankle
0.0,0.0,0.010053787,352,right_ankle
803.04956,268.72733,0.86564434,353,nose
823.626,233.31308,0.86866003,353,left_eye
0.0,0.0,0.32162857,353,right_eye
921.22656,230.52649,0.86496556,353,left_ear
0.0,0.0,0.07826994,353,right_ear
942.3298,403.46906,0.9593188,353,left_shoulder
897.49896,410.8266,0.86938435,353,right_shoulder
705.237,566.8425,0.9577036,353,left_elbow
734.52057,569.7201,0.6311292,353,right_elbow
464.00308,608.4613,0.9344401,353,left_wrist
489.34744,608.3157,0.6566483,353,right_wrist
918.689,921.34375,0.87014693,353,left_hip
856.0904,911.92804,0.7529625,353,right_hip
0.0,0.0,0.16041759,353,left_knee
0.0,0.0,0.07838386,353,right_knee
0.0,0.0,0.014281256,353,left_ankle
0.0,0.0,0.009776358,353,right_ankle
800.6239,269.087,0.86335754,354,nose
820.6108,233.17657,0.86755013,354,left_eye
0.0,0.0,0.3144416,354,right_eye
918.04694,229.34294,0.8649718,354,left_ear
0.0,0.0,0.075937144,354,right_ear
938.931,401.6341,0.9579035,354,left_shoulder
899.50586,410.01968,0.8649537,354,right_shoulder
703.71716,564.8485,0.9567296,354,left_elbow
733.50806,567.19684,0.6243199,354,right_elbow
459.05017,605.9587,0.93364835,354,left_wrist
486.80722,602.60156,0.653376,354,right_wrist
918.4318,921.9357,0.86463505,354,left_hip
859.8595,913.0395,0.74412346,354,right_hip
0.0,0.0,0.15712424,354,left_knee
0.0,0.0,0.07662391,354,right_knee
0.0,0.0,0.0140017625,354,left_ankle
0.0,0.0,0.00958447,354,right_ankle
799.2312,268.80447,0.855131,355,nose
819.45447,233.06378,0.8619047,355,left_eye
0.0,0.0,0.3029671,355,right_eye
916.58514,229.46855,0.86295146,355,left_ear
0.0,0.0,0.073341504,355,right_ear
936.58923,399.78116,0.9550477,355,left_shoulder
895.0507,410.16037,0.8561186,355,right_shoulder
695.53265,558.8198,0.9546032,355,left_elbow
729.4632,568.0322,0.6057417,355,right_elbow
452.18427,603.68555,0.9289325,355,left_wrist
479.86066,603.0404,0.63217944,355,right_wrist
918.0181,919.5802,0.86196923,355,left_hip
857.0123,911.55066,0.73723733,355,right_hip
0.0,0.0,0.15604818,355,left_knee
0.0,0.0,0.07506658,355,right_knee
0.0,0.0,0.014025805,355,left_ankle
0.0,0.0,0.009557323,355,right_ankle
797.9742,268.59106,0.85551727,356,nose
818.16046,232.93735,0.8618795,356,left_eye
0.0,0.0,0.3020766,356,right_eye
915.5297,229.90292,0.86206526,356,left_ear
0.0,0.0,0.07298993,356,right_ear
931.95026,400.87878,0.9534949,356,left_shoulder
895.75085,409.92365,0.8537627,356,right_shoulder
677.7746,559.33276,0.95416975,356,left_elbow
725.076,567.22906,0.60650325,356,right_elbow
445.57178,601.8788,0.9286825,356,left_wrist
479.14664,600.21277,0.6362163,356,right_wrist
918.5812,916.37494,0.86038375,356,left_hip
859.1847,908.10516,0.7353194,356,right_hip
0.0,0.0,0.15714416,356,left_knee
0.0,0.0,0.07561455,356,right_knee
0.0,0.0,0.01422688,356,left_ankle
0.0,0.0,0.009710485,356,right_ankle
796.9523,267.73056,0.8389911,357,nose
817.01074,232.39467,0.84967816,357,left_eye
0.0,0.0,0.27799663,357,right_eye
913.8239,230.12686,0.85986686,357,left_ear
0.0,0.0,0.07017246,357,right_ear
929.19946,400.21555,0.95101416,357,left_shoulder
894.8368,408.1485,0.8427851,357,right_shoulder
669.6101,555.8295,0.95220816,357,left_elbow
728.35846,563.14746,0.5846572,357,right_elbow
442.86203,599.2904,0.9231174,357,left_wrist
481.93463,597.7643,0.61031187,357,right_wrist
916.8476,914.59955,0.859572,357,left_hip
858.11414,906.16534,0.73028535,357,right_hip
0.0,0.0,0.15794617,357,left_knee
0.0,0.0,0.07493938,357,right_knee
0.0,0.0,0.01449603,357,left_ankle
0.0,0.0,0.009826918,357,right_ankle
795.5512,267.3673,0.8397921,358,nose
815.8708,231.88293,0.8504197,358,left_eye
0.0,0.0,0.2792109,358,right_eye
913.0679,229.36377,0.85768324,358,left_ear
0.0,0.0,0.06870743,358,right_ear
928.5178,398.46533,0.9486781,358,left_shoulder
893.8876,407.89456,0.836926,358,right_shoulder
670.6205,551.7613,0.9509068,358,left_elbow
729.8681,563.14764,0.5788685,358,right_elbow
439.7287,596.4746,0.9224938,358,left_wrist
479.60696,596.9425,0.6094484,358,right_wrist
916.8358,914.7063,0.8536781,358,left_hip
856.8631,906.67957,0.7213047,358,right_hip
0.0,0.0,0.15415585,358,left_knee
0.0,0.0,0.07322414,358,right_knee
0.0,0.0,0.014313049,358,left_ankle
0.0,0.0,0.00972443,358,right_ankle
795.0735,267.03772,0.8390012,359,nose
815.7915,231.90161,0.8502541,359,left_eye
0.0,0.0,0.27765724,359,right_eye
913.2894,230.41466,0.8596496,359,left_ear
0.0,0.0,0.06858642,359,right_ear
928.073,398.85086,0.949372,359,left_shoulder
892.01276,407.56613,0.838624,359,right_shoulder
666.76465,550.78534,0.9516042,359,left_elbow
728.0545,561.04724,0.57940215,359,right_elbow
437.2792,595.1711,0.92190385,359,left_wrist
472.87592,595.3198,0.6045409,359,right_wrist
916.6804,915.38525,0.8580987,359,left_hip
855.0912,907.1089,0.72756165,359,right_hip
0.0,0.0,0.15592915,359,left_knee
0.0,0.0,0.073728666,359,right_knee
0.0,0.0,0.0143334735,359,left_ankle
0.0,0.0,0.009719205,359,right_ankle
794.4141,266.90988,0.8294652,360,nose
815.3515,231.99362,0.8437982,360,left_eye
0.0,0.0,0.2647586,360,right_eye
912.87836,230.68877,0.8566263,360,left_ear
0.0,0.0,0.0648343,360,right_ear
930.4666,396.90445,0.947338,360,left_shoulder
889.17847,408.13834,0.8289111,360,right_shoulder
675.2988,544.89484,0.9511611,360,left_elbow
736.06775,563.69476,0.56579524,360,right_elbow
437.63763,591.9427,0.92119175,360,left_wrist
485.15555,593.35034,0.5945063,360,right_wrist
917.7752,913.72925,0.8591624,360,left_hip
851.7684,906.2632,0.72533053,360,right_hip
0.0,0.0,0.1572759,360,left_knee
0.0,0.0,0.07358167,360,right_knee
0.0,0.0,0.014619708,360,left_ankle
0.0,0.0,0.009871733,360,right_ankle
794.1486,266.82733,0.82703036,361,nose
815.18427,232.20135,0.8427699,361,left_eye
0.0,0.0,0.26099566,361,right_eye
912.2421,231.07494,0.85694104,361,left_ear
0.0,0.0,0.06284266,361,right_ear
933.2706,396.42545,0.9477656,361,left_shoulder
886.3631,408.1659,0.82629555,361,right_shoulder
686.00494,540.0401,0.95289046,361,left_elbow
742.0156,561.1478,0.5648819,361,right_elbow
437.90945,589.5504,0.9238258,361,left_wrist
487.61215,590.5049,0.59451723,361,right_wrist
918.0682,913.04944,0.8663841,361,left_hip
847.199,905.27673,0.7342687,361,right_hip
0.0,0.0,0.16111082,361,left_knee
0.0,0.0,0.07476592,361,right_knee
0.0,0.0,0.014858588,361,left_ankle
0.0,0.0,0.00999973,361,right_ankle
793.45404,266.61163,0.8329964,362,nose
814.80597,232.34885,0.84705263,362,left_eye
0.0,0.0,0.26807815,362,right_eye
912.05896,231.50482,0.85881114,362,left_ear
0.0,0.0,0.06379731,362,right_ear
932.974,396.51425,0.9497588,362,left_shoulder
884.9488,406.80948,0.83372986,362,right_shoulder
689.714,538.95337,0.9543721,362,left_elbow
739.1011,558.1071,0.576247,362,right_elbow
439.2972,588.10236,0.92616624,362,left_wrist
481.66818,589.10236,0.6038278,362,right_wrist
918.86487,911.61786,0.8700746,362,left_hip
847.8626,903.3845,0.74180794,362,right_hip
0.0,0.0,0.1633657,362,left_knee
0.0,0.0,0.07640491,362,right_knee
0.0,0.0,0.015002286,362,left_ankle
0.0,0.0,0.010159347,362,right_ankle
793.6256,266.7072,0.8452921,363,nose
815.08655,232.58432,0.85577023,363,left_eye
0.0,0.0,0.28445983,363,right_eye
912.43835,231.55298,0.8620262,363,left_ear
0.0,0.0,0.06418673,363,right_ear
938.381,395.26053,0.9534484,363,left_shoulder
877.72595,407.97238,0.8448524,363,right_shoulder
